is_anomalous,category,raw_log,cpu_utilization,memory_utilization,process_count,unusual_process_executed,privilege_escalation_attempt,duration,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,c2_beaconing_score,dns_tunneling_flag,impossible_travel,mfa_bypass,privilege_changes,login_hour,read_bytes_sec,write_bytes_sec,exfiltration_ratio
0,normal,Telemetry stream verified: Core metrics secure.,78.42,85.5,268,0,0,1.6274,87,2981,0,157,128,0.9849,0.0396,159,170,0.0817,0,0,0,0,18,2168.34,2015.56,0.0292
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,93.7,87.77,405,1,1,0.8137,788,2697,0,162,143,0.8057,0.0763,173,149,0.1033,0,0,0,0,17,2703.84,1498.01,0.2922
0,normal,Telemetry stream verified: Core metrics secure.,83.72,83.01,273,0,0,0.1269,555,4811,0,163,120,0.8847,0.1411,207,171,0.0839,0,0,0,0,16,3322.77,2017.51,0.1154
0,normal,Telemetry stream verified: Core metrics secure.,84.51,86.44,273,0,0,0.1892,496,630,0,162,136,0.9893,0.0971,169,143,0.0909,0,0,0,0,14,3259.59,2753.5,0.7873
0,normal,Telemetry stream verified: Core metrics secure.,89.12,87.8,281,0,0,1.2415,1644,1477,0,161,137,0.8658,0.0207,163,149,0.0708,0,0,0,0,16,2466.81,1613.56,1.1131
0,normal,Telemetry stream verified: Core metrics secure.,70.49,85.63,270,0,0,0.8356,1032,713,0,164,128,0.8709,0.1181,209,180,0.0529,0,0,0,0,13,3063.32,1885.42,1.4474
0,normal,Telemetry stream verified: Core metrics secure.,87.17,84.73,284,0,0,0.753,295,46,0,161,115,0.9514,0.0965,173,141,0.0989,0,0,0,0,14,2690.74,1830.73,6.413
0,normal,Telemetry stream verified: Core metrics secure.,83.63,84.52,276,0,0,1.5542,905,273,0,161,124,0.9236,0.1269,168,168,0.1025,0,0,0,0,9,3656.64,1069.24,3.315
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,84.85,269,0,0,2.3736,89613,1500,0,162,130,0.8291,0.0792,196,168,0.8951,1,0,0,0,14,3210.75,2198.69,59.742
0,normal,Telemetry stream verified: Core metrics secure.,84.23,88.01,269,0,0,2.3856,791,294,0,159,136,0.8617,0.0113,184,151,0.0753,0,0,0,0,9,2148.07,2034.8,2.6905
0,normal,Telemetry stream verified: Core metrics secure.,74.48,84.9,273,0,0,0.1711,206,424,0,156,139,0.8973,0.1148,178,161,0.0715,0,0,0,0,16,2804.88,982.96,0.4858
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,88.34,279,0,0,0.9826,102894,1500,0,164,117,0.8899,0.0163,181,166,0.9764,1,0,0,0,10,3522.27,1734.65,68.596
0,normal,Telemetry stream verified: Core metrics secure.,81.34,84.66,274,0,0,2.3842,1310,2724,0,164,121,0.9107,0.0962,177,151,0.0282,0,0,0,0,13,2219.4,2314.96,0.4809
0,normal,Telemetry stream verified: Core metrics secure.,79.48,84.49,272,0,0,0.7761,4547,10547,0,163,122,0.8155,0.0797,199,148,0.0671,0,0,0,0,14,1900.36,1527.0,0.4311
0,normal,Telemetry stream verified: Core metrics secure.,80.3,86.01,267,0,0,0.5506,480,2195,0,160,120,0.9317,0.0972,165,164,0.0822,0,0,0,0,10,2272.93,2218.47,0.2187
0,normal,Telemetry stream verified: Core metrics secure.,81.52,81.56,282,0,0,1.0635,1025,217,0,162,142,0.9995,0.0302,207,141,0.0348,0,0,0,0,13,3263.73,1644.03,4.7235
0,normal,Telemetry stream verified: Core metrics secure.,79.6,86.64,273,0,0,1.607,279,861,0,158,137,0.9086,0.1393,164,157,0.0279,0,0,0,0,9,3439.12,2370.23,0.324
0,normal,Telemetry stream verified: Core metrics secure.,76.29,80.47,282,0,0,0.8138,336,2402,0,158,128,0.8821,0.0438,160,156,0.0561,0,0,0,0,12,2562.49,1995.33,0.1399
0,normal,Telemetry stream verified: Core metrics secure.,76.44,82.76,268,0,0,2.0067,44,630,0,161,137,0.997,0.0871,161,165,0.0173,0,0,0,0,8,3330.0,1011.82,0.0698
0,normal,Telemetry stream verified: Core metrics secure.,82.51,84.83,276,0,0,1.7819,46,1028,0,164,134,0.9162,0.0881,206,150,0.0539,0,0,0,0,15,3432.12,1897.99,0.0447
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,92.14,280,0,0,2.3457,612,1647,0,153,194,0.8189,0.9068,178,139,0.0291,0,0,0,0,9,1894.24,2748.12,0.3716
0,normal,Telemetry stream verified: Core metrics secure.,76.18,82.93,284,0,0,0.3031,660,2498,0,163,123,0.8973,0.1055,180,150,0.0155,0,0,0,0,8,3217.91,2504.14,0.2642
0,normal,Telemetry stream verified: Core metrics secure.,78.07,82.52,274,0,0,0.5854,150,1771,0,156,113,0.9595,0.1302,201,152,0.0344,0,0,0,0,17,2510.41,2701.42,0.0847
0,normal,Telemetry stream verified: Core metrics secure.,79.62,88.06,282,0,0,1.409,442,1598,0,156,128,0.829,0.0197,179,160,0.0414,0,0,0,0,9,2065.22,1299.52,0.2766
0,normal,Telemetry stream verified: Core metrics secure.,79.7,84.39,269,0,0,0.9961,144,287,0,158,126,0.9105,0.0939,193,131,0.1101,0,0,0,0,9,3284.24,1416.49,0.5017
0,normal,Telemetry stream verified: Core metrics secure.,76.9,81.8,275,0,0,2.4614,813,227,0,159,139,0.9174,0.1467,194,170,0.0938,0,0,0,0,12,3338.17,1126.31,3.5815
0,normal,Telemetry stream verified: Core metrics secure.,80.42,80.16,268,0,0,2.0743,471,6272,0,161,134,0.839,0.1409,206,137,0.0517,0,0,0,0,11,2171.44,1297.23,0.0751
0,normal,Telemetry stream verified: Core metrics secure.,76.95,86.67,276,0,0,1.5696,136,1881,0,162,118,0.8127,0.08,201,140,0.0393,0,0,0,0,16,3184.18,1698.55,0.0723
0,normal,Telemetry stream verified: Core metrics secure.,76.66,86.37,266,0,0,2.1992,1273,1808,0,158,136,0.9993,0.0572,166,144,0.0236,0,0,0,0,13,2377.98,1313.91,0.7041
0,normal,Telemetry stream verified: Core metrics secure.,81.41,88.04,274,0,0,0.32,773,4382,0,162,122,0.8751,0.1001,163,130,0.0058,0,0,0,0,13,2968.81,1265.41,0.1764
0,normal,Telemetry stream verified: Core metrics secure.,79.54,83.77,272,0,0,1.1225,782,160,0,156,119,0.8057,0.13,187,150,0.0108,0,0,0,0,16,3478.69,1198.78,4.8875
0,normal,Telemetry stream verified: Core metrics secure.,82.13,81.49,276,0,0,0.9661,1627,3063,0,159,127,0.95,0.1242,163,173,0.0999,0,0,0,0,18,3230.07,2763.42,0.5312
0,normal,Telemetry stream verified: Core metrics secure.,80.3,87.63,278,0,0,1.3083,308,1510,0,163,119,0.8871,0.0383,194,167,0.0701,0,0,0,0,14,2908.77,2341.18,0.204
0,normal,Telemetry stream verified: Core metrics secure.,69.07,89.95,270,0,0,1.8721,841,3801,0,165,143,0.9311,0.1206,179,140,0.0138,0,0,0,0,9,3317.89,1967.17,0.2213
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,90.03,84.1,416,1,1,1.2786,978,938,0,160,128,0.8614,0.0674,200,138,0.0883,0,0,0,0,12,1867.56,2332.91,1.0426
0,normal,Telemetry stream verified: Core metrics secure.,75.58,86.13,283,0,0,0.833,193,230,0,164,143,0.9727,0.0687,179,142,0.0805,0,0,0,0,11,2653.14,2688.38,0.8391
0,normal,Telemetry stream verified: Core metrics secure.,79.55,85.63,272,0,0,0.4015,1040,3311,0,161,132,0.9728,0.1304,176,132,0.0708,0,0,0,0,8,2611.99,2367.69,0.3141
0,normal,Telemetry stream verified: Core metrics secure.,79.3,79.17,266,0,0,1.6276,2376,3190,0,160,123,0.893,0.0851,191,144,0.0838,0,0,0,0,18,2443.44,1350.97,0.7448
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,77.12,88.13,283,0,0,1.3567,107,2032,0,157,137,0.814,0.1281,173,130,0.0042,0,0,0,1,18,2900.81,892.75,0.0527
0,normal,Telemetry stream verified: Core metrics secure.,83.41,80.66,283,0,0,2.0321,2847,365,0,160,115,0.9408,0.145,176,141,0.0131,0,0,0,0,10,1815.83,2105.25,7.8
0,normal,Telemetry stream verified: Core metrics secure.,78.39,85.69,272,0,0,0.3455,1101,2584,0,163,114,0.8689,0.1395,185,157,0.0475,0,0,0,0,18,1873.86,2455.09,0.4261
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,93.01,80.16,269,1,1,1.9964,611,1891,0,158,112,0.8828,0.0334,163,160,0.0686,0,0,0,0,18,1787.75,1282.64,0.3231
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,81.23,279,0,0,1.2032,77897,1500,0,164,121,0.9363,0.0045,182,154,0.9666,1,0,0,0,17,3277.67,1829.04,51.9313
0,normal,Telemetry stream verified: Core metrics secure.,80.73,86.04,277,0,0,1.6701,2751,1194,0,162,116,0.961,0.1234,184,166,0.0021,0,0,0,0,15,2337.76,1891.92,2.304
0,normal,Telemetry stream verified: Core metrics secure.,74.44,82.64,272,0,0,2.4215,177,6466,0,159,141,0.8498,0.1456,191,167,0.0409,0,0,0,0,13,2532.6,2365.87,0.0274
0,normal,Telemetry stream verified: Core metrics secure.,81.31,85.84,269,0,0,1.1545,226,438,0,157,130,0.9135,0.1143,203,136,0.0282,0,0,0,0,13,2491.25,1086.63,0.516
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,85.53,280,0,0,0.2165,108151,1500,0,160,113,0.9323,0.0067,192,148,0.8618,1,0,0,0,12,2967.71,2052.33,72.1007
0,normal,Telemetry stream verified: Core metrics secure.,76.75,80.94,266,0,0,1.7201,1180,2477,0,161,130,0.8012,0.0327,198,159,0.0757,0,0,0,0,14,1755.6,1058.61,0.4764
0,normal,Telemetry stream verified: Core metrics secure.,82.19,85.5,271,0,0,0.2307,3546,537,0,165,123,0.897,0.0136,168,145,0.0072,0,0,0,0,18,1940.09,2574.5,6.6034
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,85.86,269,0,0,0.5282,1322,339,0,144,215,0.9028,0.959,207,132,0.063,0,0,0,0,12,2346.56,2114.97,3.8997
0,normal,Telemetry stream verified: Core metrics secure.,81.29,89.9,275,0,0,0.9848,1178,2994,0,165,122,0.9388,0.1317,190,158,0.1192,0,0,0,0,14,2729.94,1836.75,0.3935
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,85.4,282,0,0,1.8822,1253,2807,0,158,199,0.8964,0.869,198,167,0.1123,0,0,0,0,10,3473.63,1016.69,0.4464
0,normal,Telemetry stream verified: Core metrics secure.,83.3,84.04,268,0,0,1.189,1140,7188,0,164,116,0.8555,0.0278,171,145,0.0365,0,0,0,0,8,2436.4,1038.82,0.1586
0,normal,Telemetry stream verified: Core metrics secure.,72.95,86.14,277,0,0,2.4866,1001,4346,0,162,136,0.8661,0.0979,164,157,0.035,0,0,0,0,17,2162.94,2457.73,0.2303
0,normal,Telemetry stream verified: Core metrics secure.,80.88,83.73,284,0,0,2.3124,478,968,0,163,132,0.8503,0.0876,185,139,0.0967,0,0,0,0,9,3336.81,2606.94,0.4938
0,normal,Telemetry stream verified: Core metrics secure.,81.51,79.66,277,0,0,1.6512,225,8390,0,157,135,0.8523,0.01,193,131,0.1139,0,0,0,0,12,1977.3,1706.82,0.0268
0,normal,Telemetry stream verified: Core metrics secure.,82.18,84.32,270,0,0,1.4967,268,8975,0,156,111,0.9137,0.1413,195,166,0.0228,0,0,0,0,13,2861.07,2769.3,0.0299
0,normal,Telemetry stream verified: Core metrics secure.,73.31,87.25,266,0,0,0.1569,716,177,0,157,130,0.8793,0.0673,197,162,0.1149,0,0,0,0,16,1991.35,1206.75,4.0452
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,87.11,85.88,275,0,0,1.2879,837,259,0,157,128,0.8613,0.0419,194,158,0.0163,0,0,0,1,12,2035.29,1549.14,3.2317
0,normal,Telemetry stream verified: Core metrics secure.,80.12,86.12,269,0,0,2.2678,1063,376,0,163,142,0.9259,0.0628,197,146,0.0486,0,0,0,0,12,2897.92,2016.15,2.8271
0,normal,Telemetry stream verified: Core metrics secure.,77.85,83.02,269,0,0,2.315,1482,1137,0,163,119,0.8986,0.1044,172,139,0.0425,0,0,0,0,17,1927.03,896.69,1.3034
0,normal,Telemetry stream verified: Core metrics secure.,75.24,80.57,278,0,0,1.9831,1299,12286,0,163,131,0.8173,0.1382,167,160,0.1056,0,0,0,0,15,3356.06,2108.38,0.1057
0,normal,Telemetry stream verified: Core metrics secure.,75.01,91.87,271,0,0,1.8405,872,812,0,159,132,0.8046,0.0197,160,163,0.0837,0,0,0,0,14,2043.62,1707.89,1.0739
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,93.96,85.58,387,1,1,1.7636,2325,1323,0,158,116,0.8528,0.0269,186,160,0.0479,0,0,0,0,8,2698.18,1434.57,1.7574
0,normal,Telemetry stream verified: Core metrics secure.,82.57,81.8,274,0,0,1.3457,78,1197,0,165,146,0.9655,0.0999,166,150,0.073,0,0,0,0,12,2533.08,1389.63,0.0652
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,89.8,83.4,393,1,1,0.1817,1496,10268,0,165,139,0.952,0.048,196,169,0.0052,0,0,0,0,15,1767.57,2298.3,0.1457
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,83.38,88.98,272,0,0,2.3111,586,2126,0,162,120,0.9567,0.0445,209,169,0.0751,0,0,0,1,8,2463.01,2714.23,0.2756
0,normal,Telemetry stream verified: Core metrics secure.,76.03,83.68,284,0,0,2.3124,506,324,0,160,124,0.8971,0.0437,174,134,0.0101,0,0,0,0,8,2267.27,1471.83,1.5617
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,78.25,86.03,284,0,0,1.3948,2707052,131,0,157,134,0.9403,0.0814,184,139,0.0475,0,1,1,1,17,151240.16,2710.05,20664.5191
0,normal,Telemetry stream verified: Core metrics secure.,79.52,85.09,280,0,0,1.0023,218,660,0,157,118,0.9729,0.0524,162,145,0.0062,0,0,0,0,17,3322.53,1785.14,0.3303
0,normal,Telemetry stream verified: Core metrics secure.,78.51,91.12,266,0,0,0.4515,2737,615,0,164,146,0.8393,0.0183,173,139,0.0026,0,0,0,0,18,2560.23,1839.4,4.4504
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,85.41,281,0,0,1.1018,665,421,0,133,141,0.9682,0.9986,155,177,0.0504,0,0,0,0,10,3019.45,2010.26,1.5796
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,85.11,86.21,279,0,0,2.0811,123,2370,0,165,117,0.9565,0.0218,174,140,0.0267,0,0,0,1,14,2566.29,1591.16,0.0519
0,normal,Telemetry stream verified: Core metrics secure.,82.05,84.67,272,0,0,0.6317,1280,696,0,156,110,0.9473,0.0035,193,136,0.0208,0,0,0,0,10,2110.23,1915.09,1.8391
0,normal,Telemetry stream verified: Core metrics secure.,84.94,84.6,267,0,0,0.458,256,1031,0,157,137,0.9661,0.0214,170,159,0.077,0,0,0,0,11,2488.97,2794.76,0.2483
0,normal,Telemetry stream verified: Core metrics secure.,75.46,82.77,269,0,0,2.4412,963,3801,0,156,111,0.894,0.1459,190,147,0.0374,0,0,0,0,15,1653.2,1464.08,0.2534
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,83.62,281,0,0,0.8295,162,1148,0,203,125,0.8539,0.8484,207,180,0.0623,0,0,0,0,11,1950.68,2686.63,0.1411
0,normal,Telemetry stream verified: Core metrics secure.,79.36,90.73,282,0,0,2.0589,540,112,0,157,123,0.956,0.1402,180,140,0.0792,0,0,0,0,12,3168.51,2569.87,4.8214
0,normal,Telemetry stream verified: Core metrics secure.,81.36,87.88,275,0,0,2.1704,152,2218,0,158,112,0.8029,0.0452,169,144,0.1099,0,0,0,0,15,1982.8,1834.66,0.0685
0,normal,Telemetry stream verified: Core metrics secure.,81.87,85.35,273,0,0,1.9247,1037,1512,0,159,131,0.9731,0.051,168,142,0.0369,0,0,0,0,17,3427.09,2374.93,0.6858
0,normal,Telemetry stream verified: Core metrics secure.,77.94,83.59,265,0,0,1.1347,1677,5483,0,163,124,0.9108,0.079,207,142,0.0596,0,0,0,0,14,2845.43,1487.72,0.3059
0,normal,Telemetry stream verified: Core metrics secure.,88.14,84.99,280,0,0,0.9186,278,336,0,162,125,0.9049,0.0782,194,171,0.1142,0,0,0,0,8,3480.5,2071.49,0.8274
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,90.48,275,0,0,2.2463,64,289,0,163,191,0.9222,0.867,188,145,0.0105,0,0,0,0,17,3365.1,887.44,0.2215
0,normal,Telemetry stream verified: Core metrics secure.,87.91,87.57,275,0,0,0.8286,1479,554,0,164,147,0.857,0.1323,167,179,0.0507,0,0,0,0,14,2014.35,1713.31,2.6697
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,83.07,282,0,0,1.7669,113861,1500,0,158,137,0.9078,0.1309,171,137,0.9656,1,0,0,0,11,1989.97,1960.04,75.9073
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,86.45,274,0,0,2.2847,70717,1500,0,165,131,0.8594,0.063,181,142,0.8955,1,0,0,0,13,2318.01,2047.72,47.1447
0,normal,Telemetry stream verified: Core metrics secure.,79.39,76.59,279,0,0,2.3015,1106,678,0,163,131,0.8247,0.0696,203,171,0.0213,0,0,0,0,10,3411.89,1828.69,1.6313
0,normal,Telemetry stream verified: Core metrics secure.,83.79,87.24,277,0,0,1.4178,207,12131,0,165,116,0.8295,0.0107,212,177,0.1085,0,0,0,0,15,3406.02,2184.79,0.0171
0,normal,Telemetry stream verified: Core metrics secure.,75.09,79.91,268,0,0,0.7257,242,4164,0,158,136,0.9996,0.0441,159,127,0.0695,0,0,0,0,8,2623.99,1134.79,0.0581
0,normal,Telemetry stream verified: Core metrics secure.,85.25,93.57,281,0,0,0.7842,1003,1833,0,156,138,0.9029,0.0614,182,145,0.0138,0,0,0,0,17,3618.71,2184.93,0.5472
0,normal,Telemetry stream verified: Core metrics secure.,80.85,90.46,272,0,0,2.3715,181,84,0,159,131,0.9579,0.1217,202,162,0.0382,0,0,0,0,14,3189.27,2212.72,2.1548
0,normal,Telemetry stream verified: Core metrics secure.,77.15,90.01,274,0,0,1.4263,538,1523,0,165,128,0.8633,0.0908,206,141,0.0418,0,0,0,0,13,1804.57,2451.16,0.3533
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,84.09,88.71,278,0,0,0.1834,1749,379,0,156,138,0.8065,0.0094,158,171,0.0295,0,0,0,1,10,3195.56,1911.91,4.6148
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,85.35,277,0,0,0.4383,343,3067,0,150,191,0.907,0.9432,204,131,0.1052,0,0,0,0,11,1729.5,2113.3,0.1118
0,normal,Telemetry stream verified: Core metrics secure.,82.78,85.85,283,0,0,1.282,1998,476,0,156,131,0.9803,0.0734,160,143,0.021,0,0,0,0,14,2903.52,2300.28,4.1975
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,83.01,265,0,0,1.419,117796,1500,0,157,121,0.848,0.0603,197,157,0.9869,1,0,0,0,12,2988.68,1471.68,78.5307
0,normal,Telemetry stream verified: Core metrics secure.,77.72,82.44,280,0,0,1.8439,785,471,0,158,132,0.8977,0.0798,179,172,0.1166,0,0,0,0,17,2668.07,2714.54,1.6667
0,normal,Telemetry stream verified: Core metrics secure.,75.84,86.76,280,0,0,0.175,1052,204,0,160,142,0.8289,0.0957,201,160,0.0734,0,0,0,0,8,1871.91,2427.66,5.1569
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,91.95,93.09,372,1,1,1.8466,778,7256,0,158,129,0.8663,0.0443,163,171,0.013,0,0,0,0,15,2419.8,2239.68,0.1072
0,normal,Telemetry stream verified: Core metrics secure.,81.67,86.45,280,0,0,0.5306,523,4061,0,161,127,0.9731,0.1079,176,140,0.0499,0,0,0,0,17,2538.31,1433.43,0.1288
0,normal,Telemetry stream verified: Core metrics secure.,76.47,85.22,272,0,0,2.3427,337,2440,0,159,111,0.8819,0.0582,175,157,0.0073,0,0,0,0,12,2430.39,2732.5,0.1381
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,85.18,83.14,272,0,0,1.8487,1433,3500,0,163,121,0.8576,0.0213,202,154,0.0157,0,0,0,1,11,2085.19,1310.76,0.4094
0,normal,Telemetry stream verified: Core metrics secure.,77.74,80.48,282,0,0,0.6203,1773,1143,0,164,130,0.9703,0.0638,206,173,0.0002,0,0,0,0,9,2823.68,2573.78,1.5512
0,normal,Telemetry stream verified: Core metrics secure.,71.93,81.98,284,0,0,0.4123,2860,1308,0,156,118,0.9582,0.0323,161,142,0.0724,0,0,0,0,10,2460.98,1448.96,2.1865
0,normal,Telemetry stream verified: Core metrics secure.,81.79,86.43,270,0,0,0.8222,50,1189,0,161,124,0.8998,0.0306,184,130,0.0714,0,0,0,0,8,2171.84,1714.93,0.0421
0,normal,Telemetry stream verified: Core metrics secure.,81.0,83.97,273,0,0,2.0475,299,1858,0,158,120,0.9773,0.0425,172,151,0.0807,0,0,0,0,17,2374.42,1669.26,0.1609
0,normal,Telemetry stream verified: Core metrics secure.,83.58,85.59,282,0,0,1.6309,1036,5156,0,160,113,0.8461,0.0806,165,148,0.0917,0,0,0,0,15,3117.59,2557.56,0.2009
0,normal,Telemetry stream verified: Core metrics secure.,82.62,86.72,271,0,0,0.6141,913,4425,0,160,129,0.9254,0.0373,190,146,0.0087,0,0,0,0,8,2849.95,2465.59,0.2063
0,normal,Telemetry stream verified: Core metrics secure.,83.86,87.0,280,0,0,0.9997,273,717,0,163,136,0.8269,0.0925,206,151,0.0257,0,0,0,0,18,3085.83,1571.21,0.3808
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,86.99,275,0,0,0.8697,1078,2835,0,177,137,0.8159,0.9338,238,173,0.0668,0,0,0,0,14,2495.1,2611.08,0.3802
0,normal,Telemetry stream verified: Core metrics secure.,78.49,83.95,278,0,0,1.9573,1992,754,0,165,131,0.8249,0.0247,176,138,0.1029,0,0,0,0,16,2252.02,2294.94,2.6419
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,86.16,266,0,0,1.972,113857,1500,0,159,135,0.9169,0.0781,169,167,0.8637,1,0,0,0,14,2247.65,1002.95,75.9047
0,normal,Telemetry stream verified: Core metrics secure.,71.82,79.86,278,0,0,2.0077,1812,1486,0,163,137,0.9207,0.1226,211,175,0.0394,0,0,0,0,18,2615.94,2006.39,1.2194
0,normal,Telemetry stream verified: Core metrics secure.,78.44,87.79,280,0,0,1.1254,1939,919,0,156,127,0.8393,0.0955,177,141,0.0856,0,0,0,0,10,2030.26,1104.29,2.1099
0,normal,Telemetry stream verified: Core metrics secure.,76.56,85.45,284,0,0,2.3167,72,1173,0,163,130,0.8669,0.1031,196,176,0.0995,0,0,0,0,17,2246.93,1657.93,0.0614
0,normal,Telemetry stream verified: Core metrics secure.,86.81,85.56,266,0,0,0.8683,951,636,0,156,129,0.8528,0.0667,187,157,0.0105,0,0,0,0,13,2917.19,1597.15,1.4953
0,normal,Telemetry stream verified: Core metrics secure.,83.29,82.89,270,0,0,0.8274,296,1690,0,162,138,0.8198,0.0379,174,168,0.008,0,0,0,0,9,2650.45,2125.31,0.1751
0,normal,Telemetry stream verified: Core metrics secure.,80.87,81.24,278,0,0,0.8011,550,3235,0,160,137,0.8036,0.0902,183,166,0.1055,0,0,0,0,12,2369.9,2775.39,0.17
0,normal,Telemetry stream verified: Core metrics secure.,77.86,84.99,270,0,0,2.2853,1473,944,0,164,145,0.8647,0.0273,196,177,0.0217,0,0,0,0,17,2216.27,1198.64,1.5604
